fips,county_name,year,predicted_ratio,trend_per_year,latest_ratio,latest_rent,latest_income
46065,"Hughes County, South Dakota",2026,14.89,0.2521,14.13,930.0,78981.0
46065,"Hughes County, South Dakota",2027,15.14,0.2521,14.13,930.0,78981.0
46065,"Hughes County, South Dakota",2028,15.39,0.2521,14.13,930.0,78981.0
46079,"Lake County, South Dakota",2024,14.58,0.458,14.12,868.0,73792.0
46079,"Lake County, South Dakota",2025,15.04,0.458,14.12,868.0,73792.0
46079,"Lake County, South Dakota",2026,15.49,0.458,14.12,868.0,73792.0
46079,"Lake County, South Dakota",2027,15.95,0.458,14.12,868.0,73792.0
46079,"Lake County, South Dakota",2028,16.41,0.458,14.12,868.0,73792.0
46083,"Lincoln County, South Dakota",2024,15.75,0.3788,15.37,1237.0,96552.0
46083,"Lincoln County, South Dakota",2025,16.13,0.3788,15.37,1237.0,96552.0
46083,"Lincoln County, South Dakota",2026,16.51,0.3788,15.37,1237.0,96552.0
46083,"Lincoln County, South Dakota",2027,16.89,0.3788,15.37,1237.0,96552.0
46083,"Lincoln County, South Dakota",2028,17.26,0.3788,15.37,1237.0,96552.0
46099,"Minnehaha County, South Dakota",2024,14.93,-0.119,15.05,954.0,76074.0
46099,"Minnehaha County, South Dakota",2025,14.81,-0.119,15.05,954.0,76074.0
46099,"Minnehaha County, South Dakota",2026,14.69,-0.119,15.05,954.0,76074.0
46099,"Minnehaha County, South Dakota",2027,14.57,-0.119,15.05,954.0,76074.0
46099,"Minnehaha County, South Dakota",2028,14.45,-0.119,15.05,954.0,76074.0
46109,"Roberts County, South Dakota",2024,12.17,-0.1912,12.36,656.0,63691.0
46109,"Roberts County, South Dakota",2025,11.98,-0.1912,12.36,656.0,63691.0
46109,"Roberts County, South Dakota",2026,11.79,-0.1912,12.36,656.0,63691.0
46109,"Roberts County, South Dakota",2027,11.6,-0.1912,12.36,656.0,63691.0
46109,"Roberts County, South Dakota",2028,11.4,-0.1912,12.36,656.0,63691.0
46121,"Todd County, South Dakota",2024,24.8,0.5,22.8,458.0,24102.0
46121,"Todd County, South Dakota",2025,25.3,0.5,22.8,458.0,24102.0
46121,"Todd County, South Dakota",2026,25.8,0.5,22.8,458.0,24102.0
46121,"Todd County, South Dakota",2027,26.3,0.5,22.8,458.0,24102.0
46121,"Todd County, South Dakota",2028,26.8,0.5,22.8,458.0,24102.0
46135,"Yankton County, South Dakota",2024,12.32,-0.2974,12.62,777.0,73855.0
46135,"Yankton County, South Dakota",2025,12.03,-0.2974,12.62,777.0,73855.0
46135,"Yankton County, South Dakota",2026,11.73,-0.2974,12.62,777.0,73855.0
46135,"Yankton County, South Dakota",2027,11.43,-0.2974,12.62,777.0,73855.0
46135,"Yankton County, South Dakota",2028,11.13,-0.2974,12.62,777.0,73855.0
47003,"Bedford County, Tennessee",2024,17.47,-0.2195,17.69,917.0,62197.0
47003,"Bedford County, Tennessee",2025,17.25,-0.2195,17.69,917.0,62197.0
47003,"Bedford County, Tennessee",2026,17.03,-0.2195,17.69,917.0,62197.0
47003,"Bedford County, Tennessee",2027,16.81,-0.2195,17.69,917.0,62197.0
47003,"Bedford County, Tennessee",2028,16.59,-0.2195,17.69,917.0,62197.0
47009,"Blount County, Tennessee",2024,16.57,-0.195,16.76,1042.0,74607.0
47009,"Blount County, Tennessee",2025,16.37,-0.195,16.76,1042.0,74607.0
47009,"Blount County, Tennessee",2026,16.18,-0.195,16.76,1042.0,74607.0
47009,"Blount County, Tennessee",2027,15.98,-0.195,16.76,1042.0,74607.0
47009,"Blount County, Tennessee",2028,15.79,-0.195,16.76,1042.0,74607.0
47011,"Bradley County, Tennessee",2024,17.75,-0.2885,18.04,959.0,63789.0
47011,"Bradley County, Tennessee",2025,17.46,-0.2885,18.04,959.0,63789.0
47011,"Bradley County, Tennessee",2026,17.17,-0.2885,18.04,959.0,63789.0
47011,"Bradley County, Tennessee",2027,16.89,-0.2885,18.04,959.0,63789.0
47011,"Bradley County, Tennessee",2028,16.6,-0.2885,18.04,959.0,63789.0
47013,"Campbell County, Tennessee",2024,16.66,-0.4136,17.07,715.0,50260.0
47013,"Campbell County, Tennessee",2025,16.24,-0.4136,17.07,715.0,50260.0
47013,"Campbell County, Tennessee",2026,15.83,-0.4136,17.07,715.0,50260.0
47013,"Campbell County, Tennessee",2027,15.42,-0.4136,17.07,715.0,50260.0
47013,"Campbell County, Tennessee",2028,15.0,-0.4136,17.07,715.0,50260.0
47019,"Carter County, Tennessee",2024,17.78,-0.5,18.28,738.0,48435.0
47019,"Carter County, Tennessee",2025,17.28,-0.5,18.28,738.0,48435.0
47019,"Carter County, Tennessee",2026,16.78,-0.5,18.28,738.0,48435.0
47019,"Carter County, Tennessee",2027,16.28,-0.5,18.28,738.0,48435.0
47019,"Carter County, Tennessee",2028,15.78,-0.5,18.28,738.0,48435.0
47021,"Cheatham County, Tennessee",2024,18.34,-0.2999,18.64,1274.0,82015.0
47021,"Cheatham County, Tennessee",2025,18.04,-0.2999,18.64,1274.0,82015.0
47021,"Cheatham County, Tennessee",2026,17.74,-0.2999,18.64,1274.0,82015.0
47021,"Cheatham County, Tennessee",2027,17.44,-0.2999,18.64,1274.0,82015.0
47021,"Cheatham County, Tennessee",2028,17.14,-0.2999,18.64,1274.0,82015.0
47023,"Chester County, Tennessee",2024,13.65,-0.5,14.15,714.0,60543.0
47023,"Chester County, Tennessee",2025,13.15,-0.5,14.15,714.0,60543.0
47023,"Chester County, Tennessee",2026,12.65,-0.5,14.15,714.0,60543.0
47023,"Chester County, Tennessee",2027,12.15,-0.5,14.15,714.0,60543.0
47023,"Chester County, Tennessee",2028,11.65,-0.5,14.15,714.0,60543.0
47029,"Cocke County, Tennessee",2024,19.29,-0.2201,19.51,787.0,48416.0
47029,"Cocke County, Tennessee",2025,19.07,-0.2201,19.51,787.0,48416.0
47029,"Cocke County, Tennessee",2026,18.85,-0.2201,19.51,787.0,48416.0
47029,"Cocke County, Tennessee",2027,18.63,-0.2201,19.51,787.0,48416.0
47029,"Cocke County, Tennessee",2028,18.41,-0.2201,19.51,787.0,48416.0
47033,"Crockett County, Tennessee",2024,16.86,-0.5,17.36,854.0,59049.0
47033,"Crockett County, Tennessee",2025,16.36,-0.5,17.36,854.0,59049.0
47033,"Crockett County, Tennessee",2026,15.86,-0.5,17.36,854.0,59049.0
47033,"Crockett County, Tennessee",2027,15.36,-0.5,17.36,854.0,59049.0
47033,"Crockett County, Tennessee",2028,14.86,-0.5,17.36,854.0,59049.0
47035,"Cumberland County, Tennessee",2024,16.63,-0.3796,17.01,829.0,58475.0
47035,"Cumberland County, Tennessee",2025,16.25,-0.3796,17.01,829.0,58475.0
47035,"Cumberland County, Tennessee",2026,15.87,-0.3796,17.01,829.0,58475.0
47035,"Cumberland County, Tennessee",2027,15.49,-0.3796,17.01,829.0,58475.0
47035,"Cumberland County, Tennessee",2028,15.11,-0.3796,17.01,829.0,58475.0
47037,"Davidson County, Tennessee",2024,23.84,0.2931,23.55,1485.0,75664.0
47037,"Davidson County, Tennessee",2025,24.14,0.2931,23.55,1485.0,75664.0
47037,"Davidson County, Tennessee",2026,24.43,0.2931,23.55,1485.0,75664.0
47037,"Davidson County, Tennessee",2027,24.72,0.2931,23.55,1485.0,75664.0
47037,"Davidson County, Tennessee",2028,25.02,0.2931,23.55,1485.0,75664.0
47043,"Dickson County, Tennessee",2024,15.51,-0.4245,15.93,972.0,73223.0
47043,"Dickson County, Tennessee",2025,15.08,-0.4245,15.93,972.0,73223.0
47043,"Dickson County, Tennessee",2026,14.66,-0.4245,15.93,972.0,73223.0
47043,"Dickson County, Tennessee",2027,14.23,-0.4245,15.93,972.0,73223.0
47043,"Dickson County, Tennessee",2028,13.81,-0.4245,15.93,972.0,73223.0
47049,"Fentress County, Tennessee",2024,13.99,-0.5,14.49,614.0,50865.0
47049,"Fentress County, Tennessee",2025,13.49,-0.5,14.49,614.0,50865.0
47049,"Fentress County, Tennessee",2026,12.99,-0.5,14.49,614.0,50865.0
47049,"Fentress County, Tennessee",2027,12.49,-0.5,14.49,614.0,50865.0
47049,"Fentress County, Tennessee",2028,11.99,-0.5,14.49,614.0,50865.0
47053,"Gibson County, Tennessee",2024,15.71,-0.5,16.21,797.0,59009.0
47053,"Gibson County, Tennessee",2025,15.21,-0.5,16.21,797.0,59009.0
47053,"Gibson County, Tennessee",2026,14.71,-0.5,16.21,797.0,59009.0
47053,"Gibson County, Tennessee",2027,14.21,-0.5,16.21,797.0,59009.0
47053,"Gibson County, Tennessee",2028,13.71,-0.5,16.21,797.0,59009.0
47057,"Grainger County, Tennessee",2024,16.71,-0.2557,16.97,726.0,51351.0
47057,"Grainger County, Tennessee",2025,16.46,-0.2557,16.97,726.0,51351.0
47057,"Grainger County, Tennessee",2026,16.2,-0.2557,16.97,726.0,51351.0
47057,"Grainger County, Tennessee",2027,15.95,-0.2557,16.97,726.0,51351.0
47057,"Grainger County, Tennessee",2028,15.69,-0.2557,16.97,726.0,51351.0
47059,"Greene County, Tennessee",2024,15.43,-0.3935,15.82,713.0,54071.0
47059,"Greene County, Tennessee",2025,15.03,-0.3935,15.82,713.0,54071.0
47059,"Greene County, Tennessee",2026,14.64,-0.3935,15.82,713.0,54071.0
47059,"Greene County, Tennessee",2027,14.25,-0.3935,15.82,713.0,54071.0
47059,"Greene County, Tennessee",2028,13.85,-0.3935,15.82,713.0,54071.0
47061,"Grundy County, Tennessee",2024,18.54,-0.5,19.04,723.0,45573.0
47061,"Grundy County, Tennessee",2025,18.04,-0.5,19.04,723.0,45573.0
47061,"Grundy County, Tennessee",2026,17.54,-0.5,19.04,723.0,45573.0
47061,"Grundy County, Tennessee",2027,17.04,-0.5,19.04,723.0,45573.0
47061,"Grundy County, Tennessee",2028,16.54,-0.5,19.04,723.0,45573.0
47073,"Hawkins County, Tennessee",2024,15.68,-0.4744,16.15,744.0,55278.0
47073,"Hawkins County, Tennessee",2025,15.2,-0.4744,16.15,744.0,55278.0
47073,"Hawkins County, Tennessee",2026,14.73,-0.4744,16.15,744.0,55278.0
47073,"Hawkins County, Tennessee",2027,14.25,-0.4744,16.15,744.0,55278.0
47073,"Hawkins County, Tennessee",2028,13.78,-0.4744,16.15,744.0,55278.0
47081,"Hickman County, Tennessee",2024,17.92,-0.4657,18.39,877.0,57223.0
47081,"Hickman County, Tennessee",2025,17.46,-0.4657,18.39,877.0,57223.0
47081,"Hickman County, Tennessee",2026,16.99,-0.4657,18.39,877.0,57223.0
47081,"Hickman County, Tennessee",2027,16.53,-0.4657,18.39,877.0,57223.0
47081,"Hickman County, Tennessee",2028,16.06,-0.4657,18.39,877.0,57223.0
47085,"Humphreys County, Tennessee",2024,16.54,-0.2455,16.79,830.0,59333.0
47085,"Humphreys County, Tennessee",2025,16.3,-0.2455,16.79,830.0,59333.0
47085,"Humphreys County, Tennessee",2026,16.05,-0.2455,16.79,830.0,59333.0
47085,"Humphreys County, Tennessee",2027,15.81,-0.2455,16.79,830.0,59333.0
47085,"Humphreys County, Tennessee",2028,15.56,-0.2455,16.79,830.0,59333.0
47087,"Jackson County, Tennessee",2024,23.76,0.5,23.26,804.0,41475.0
47087,"Jackson County, Tennessee",2025,24.26,0.5,23.26,804.0,41475.0
47087,"Jackson County, Tennessee",2026,24.76,0.5,23.26,804.0,41475.0
47087,"Jackson County, Tennessee",2027,25.26,0.5,23.26,804.0,41475.0
47087,"Jackson County, Tennessee",2028,25.76,0.5,23.26,804.0,41475.0
47089,"Jefferson County, Tennessee",2024,16.58,-0.1642,16.74,880.0,63084.0
47089,"Jefferson County, Tennessee",2025,16.41,-0.1642,16.74,880.0,63084.0
47089,"Jefferson County, Tennessee",2026,16.25,-0.1642,16.74,880.0,63084.0
47089,"Jefferson County, Tennessee",2027,16.08,-0.1642,16.74,880.0,63084.0
47089,"Jefferson County, Tennessee",2028,15.92,-0.1642,16.74,880.0,63084.0
47091,"Johnson County, Tennessee",2024,14.2,-0.5,14.7,639.0,52152.0
47091,"Johnson County, Tennessee",2025,13.7,-0.5,14.7,639.0,52152.0
47091,"Johnson County, Tennessee",2026,13.2,-0.5,14.7,639.0,52152.0
47091,"Johnson County, Tennessee",2027,12.7,-0.5,14.7,639.0,52152.0
47091,"Johnson County, Tennessee",2028,12.2,-0.5,14.7,639.0,52152.0
47097,"Lauderdale County, Tennessee",2024,17.28,-0.5,17.78,729.0,49205.0
47097,"Lauderdale County, Tennessee",2025,16.78,-0.5,17.78,729.0,49205.0
47097,"Lauderdale County, Tennessee",2026,16.28,-0.5,17.78,729.0,49205.0
47097,"Lauderdale County, Tennessee",2027,15.78,-0.5,17.78,729.0,49205.0
47097,"Lauderdale County, Tennessee",2028,15.28,-0.5,17.78,729.0,49205.0
47099,"Lawrence County, Tennessee",2024,16.39,-0.201,16.59,736.0,53233.0
47099,"Lawrence County, Tennessee",2025,16.19,-0.201,16.59,736.0,53233.0
47099,"Lawrence County, Tennessee",2026,15.99,-0.201,16.59,736.0,53233.0
47099,"Lawrence County, Tennessee",2027,15.79,-0.201,16.59,736.0,53233.0
47099,"Lawrence County, Tennessee",2028,15.59,-0.201,16.59,736.0,53233.0
47103,"Lincoln County, Tennessee",2024,14.37,-0.5,14.87,782.0,63115.0
47103,"Lincoln County, Tennessee",2025,13.87,-0.5,14.87,782.0,63115.0
47103,"Lincoln County, Tennessee",2026,13.37,-0.5,14.87,782.0,63115.0
47103,"Lincoln County, Tennessee",2027,12.87,-0.5,14.87,782.0,63115.0
47103,"Lincoln County, Tennessee",2028,12.37,-0.5,14.87,782.0,63115.0
47107,"McMinn County, Tennessee",2024,15.5,-0.4311,15.93,792.0,59674.0
47107,"McMinn County, Tennessee",2025,15.07,-0.4311,15.93,792.0,59674.0
47107,"McMinn County, Tennessee",2026,14.64,-0.4311,15.93,792.0,59674.0
47107,"McMinn County, Tennessee",2027,14.21,-0.4311,15.93,792.0,59674.0
47107,"McMinn County, Tennessee",2028,13.77,-0.4311,15.93,792.0,59674.0
47109,"McNairy County, Tennessee",2024,16.21,-0.5,16.71,706.0,50714.0
47109,"McNairy County, Tennessee",2025,15.71,-0.5,16.71,706.0,50714.0
47109,"McNairy County, Tennessee",2026,15.21,-0.5,16.71,706.0,50714.0
47109,"McNairy County, Tennessee",2027,14.71,-0.5,16.71,706.0,50714.0
47109,"McNairy County, Tennessee",2028,14.21,-0.5,16.71,706.0,50714.0
47117,"Marshall County, Tennessee",2024,15.36,-0.2939,15.65,924.0,70829.0
47117,"Marshall County, Tennessee",2025,15.06,-0.2939,15.65,924.0,70829.0
47117,"Marshall County, Tennessee",2026,14.77,-0.2939,15.65,924.0,70829.0
47117,"Marshall County, Tennessee",2027,14.47,-0.2939,15.65,924.0,70829.0
47117,"Marshall County, Tennessee",2028,14.18,-0.2939,15.65,924.0,70829.0
47119,"Maury County, Tennessee",2024,19.64,0.1315,19.51,1206.0,74162.0
47119,"Maury County, Tennessee",2025,19.77,0.1315,19.51,1206.0,74162.0
47119,"Maury County, Tennessee",2026,19.9,0.1315,19.51,1206.0,74162.0
47119,"Maury County, Tennessee",2027,20.04,0.1315,19.51,1206.0,74162.0
47119,"Maury County, Tennessee",2028,20.17,0.1315,19.51,1206.0,74162.0
47121,"Meigs County, Tennessee",2024,16.86,-0.5,17.36,845.0,58395.0
47121,"Meigs County, Tennessee",2025,16.36,-0.5,17.36,845.0,58395.0
47121,"Meigs County, Tennessee",2026,15.86,-0.5,17.36,845.0,58395.0
47121,"Meigs County, Tennessee",2027,15.36,-0.5,17.36,845.0,58395.0
47121,"Meigs County, Tennessee",2028,14.86,-0.5,17.36,845.0,58395.0
47123,"Monroe County, Tennessee",2024,14.31,-0.5,14.81,699.0,56648.0
47123,"Monroe County, Tennessee",2025,13.81,-0.5,14.81,699.0,56648.0
47123,"Monroe County, Tennessee",2026,13.31,-0.5,14.81,699.0,56648.0
47123,"Monroe County, Tennessee",2027,12.81,-0.5,14.81,699.0,56648.0
47123,"Monroe County, Tennessee",2028,12.31,-0.5,14.81,699.0,56648.0
47129,"Morgan County, Tennessee",2024,15.01,-0.5,15.51,742.0,57408.0
47129,"Morgan County, Tennessee",2025,14.51,-0.5,15.51,742.0,57408.0
47129,"Morgan County, Tennessee",2026,14.01,-0.5,15.51,742.0,57408.0
47129,"Morgan County, Tennessee",2027,13.51,-0.5,15.51,742.0,57408.0
47129,"Morgan County, Tennessee",2028,13.01,-0.5,15.51,742.0,57408.0
47133,"Overton County, Tennessee",2024,22.16,0.5,21.66,833.0,46159.0
47133,"Overton County, Tennessee",2025,22.66,0.5,21.66,833.0,46159.0
47133,"Overton County, Tennessee",2026,23.16,0.5,21.66,833.0,46159.0
47133,"Overton County, Tennessee",2027,23.66,0.5,21.66,833.0,46159.0
47133,"Overton County, Tennessee",2028,24.16,0.5,21.66,833.0,46159.0
47139,"Polk County, Tennessee",2024,12.81,-0.5,13.31,668.0,60227.0
47139,"Polk County, Tennessee",2025,12.31,-0.5,13.31,668.0,60227.0
47139,"Polk County, Tennessee",2026,11.81,-0.5,13.31,668.0,60227.0
47139,"Polk County, Tennessee",2027,11.31,-0.5,13.31,668.0,60227.0
47139,"Polk County, Tennessee",2028,10.81,-0.5,13.31,668.0,60227.0
47141,"Putnam County, Tennessee",2024,18.36,-0.337,18.7,881.0,56537.0
47141,"Putnam County, Tennessee",2025,18.03,-0.337,18.7,881.0,56537.0
47141,"Putnam County, Tennessee",2026,17.69,-0.337,18.7,881.0,56537.0
47141,"Putnam County, Tennessee",2027,17.35,-0.337,18.7,881.0,56537.0
47141,"Putnam County, Tennessee",2028,17.01,-0.337,18.7,881.0,56537.0
47143,"Rhea County, Tennessee",2024,15.93,-0.4982,16.43,796.0,58133.0
47143,"Rhea County, Tennessee",2025,15.43,-0.4982,16.43,796.0,58133.0
47143,"Rhea County, Tennessee",2026,14.94,-0.4982,16.43,796.0,58133.0
47143,"Rhea County, Tennessee",2027,14.44,-0.4982,16.43,796.0,58133.0
47143,"Rhea County, Tennessee",2028,13.94,-0.4982,16.43,796.0,58133.0
47145,"Roane County, Tennessee",2024,13.4,-0.5,13.9,767.0,66218.0
47145,"Roane County, Tennessee",2025,12.9,-0.5,13.9,767.0,66218.0
47145,"Roane County, Tennessee",2026,12.4,-0.5,13.9,767.0,66218.0
47145,"Roane County, Tennessee",2027,11.9,-0.5,13.9,767.0,66218.0
47145,"Roane County, Tennessee",2028,11.4,-0.5,13.9,767.0,66218.0
47149,"Rutherford County, Tennessee",2024,20.65,0.2351,20.41,1405.0,82588.0
47149,"Rutherford County, Tennessee",2025,20.88,0.2351,20.41,1405.0,82588.0
47149,"Rutherford County, Tennessee",2026,21.12,0.2351,20.41,1405.0,82588.0
47149,"Rutherford County, Tennessee",2027,21.35,0.2351,20.41,1405.0,82588.0
47149,"Rutherford County, Tennessee",2028,21.59,0.2351,20.41,1405.0,82588.0
47155,"Sevier County, Tennessee",2024,18.87,-0.1706,19.04,1013.0,63829.0
47155,"Sevier County, Tennessee",2025,18.7,-0.1706,19.04,1013.0,63829.0
47155,"Sevier County, Tennessee",2026,18.53,-0.1706,19.04,1013.0,63829.0
47155,"Sevier County, Tennessee",2027,18.36,-0.1706,19.04,1013.0,63829.0
47155,"Sevier County, Tennessee",2028,18.19,-0.1706,19.04,1013.0,63829.0
47159,"Smith County, Tennessee",2024,17.01,0.2458,16.76,877.0,62799.0
47159,"Smith County, Tennessee",2025,17.25,0.2458,16.76,877.0,62799.0
47159,"Smith County, Tennessee",2026,17.5,0.2458,16.76,877.0,62799.0
47159,"Smith County, Tennessee",2027,17.74,0.2458,16.76,877.0,62799.0
47159,"Smith County, Tennessee",2028,17.99,0.2458,16.76,877.0,62799.0
47161,"Stewart County, Tennessee",2024,15.89,-0.3012,16.19,837.0,62052.0
47161,"Stewart County, Tennessee",2025,15.59,-0.3012,16.19,837.0,62052.0
47161,"Stewart County, Tennessee",2026,15.29,-0.3012,16.19,837.0,62052.0
47161,"Stewart County, Tennessee",2027,14.99,-0.3012,16.19,837.0,62052.0
47161,"Stewart County, Tennessee",2028,14.68,-0.3012,16.19,837.0,62052.0
47171,"Unicoi County, Tennessee",2024,15.34,-0.5,15.84,665.0,50381.0
47171,"Unicoi County, Tennessee",2025,14.84,-0.5,15.84,665.0,50381.0
47171,"Unicoi County, Tennessee",2026,14.34,-0.5,15.84,665.0,50381.0
47171,"Unicoi County, Tennessee",2027,13.84,-0.5,15.84,665.0,50381.0
47171,"Unicoi County, Tennessee",2028,13.34,-0.5,15.84,665.0,50381.0
47177,"Warren County, Tennessee",2024,16.69,-0.5,17.19,775.0,54088.0
47177,"Warren County, Tennessee",2025,16.19,-0.5,17.19,775.0,54088.0
47177,"Warren County, Tennessee",2026,15.69,-0.5,17.19,775.0,54088.0
47177,"Warren County, Tennessee",2027,15.19,-0.5,17.19,775.0,54088.0
47177,"Warren County, Tennessee",2028,14.69,-0.5,17.19,775.0,54088.0
47179,"Washington County, Tennessee",2024,18.58,-0.1121,18.69,951.0,61051.0
47179,"Washington County, Tennessee",2025,18.47,-0.1121,18.69,951.0,61051.0
47179,"Washington County, Tennessee",2026,18.35,-0.1121,18.69,951.0,61051.0
47179,"Washington County, Tennessee",2027,18.24,-0.1121,18.69,951.0,61051.0
47179,"Washington County, Tennessee",2028,18.13,-0.1121,18.69,951.0,61051.0
47181,"Wayne County, Tennessee",2024,13.56,-0.5,14.06,619.0,52824.0
47181,"Wayne County, Tennessee",2025,13.06,-0.5,14.06,619.0,52824.0
47181,"Wayne County, Tennessee",2026,12.56,-0.5,14.06,619.0,52824.0
47181,"Wayne County, Tennessee",2027,12.06,-0.5,14.06,619.0,52824.0
47181,"Wayne County, Tennessee",2028,11.56,-0.5,14.06,619.0,52824.0
47187,"Williamson County, Tennessee",2024,17.66,0.3276,17.33,1895.0,131202.0
47187,"Williamson County, Tennessee",2025,17.99,0.3276,17.33,1895.0,131202.0
47187,"Williamson County, Tennessee",2026,18.31,0.3276,17.33,1895.0,131202.0
47187,"Williamson County, Tennessee",2027,18.64,0.3276,17.33,1895.0,131202.0
47187,"Williamson County, Tennessee",2028,18.97,0.3276,17.33,1895.0,131202.0
48003,"Andrews County, Texas",2024,21.78,0.5,21.28,1364.0,76902.0
48003,"Andrews County, Texas",2025,22.28,0.5,21.28,1364.0,76902.0
48003,"Andrews County, Texas",2026,22.78,0.5,21.28,1364.0,76902.0
48003,"Andrews County, Texas",2027,23.28,0.5,21.28,1364.0,76902.0
48003,"Andrews County, Texas",2028,23.78,0.5,21.28,1364.0,76902.0
48019,"Bandera County, Texas",2024,16.85,-0.3261,17.18,998.0,69703.0
48019,"Bandera County, Texas",2025,16.53,-0.3261,17.18,998.0,69703.0
48019,"Bandera County, Texas",2026,16.2,-0.3261,17.18,998.0,69703.0
48019,"Bandera County, Texas",2027,15.88,-0.3261,17.18,998.0,69703.0
48019,"Bandera County, Texas",2028,15.55,-0.3261,17.18,998.0,69703.0
48027,"Bell County, Texas",2024,21.36,0.1408,21.22,1168.0,66051.0
48027,"Bell County, Texas",2025,21.5,0.1408,21.22,1168.0,66051.0
48027,"Bell County, Texas",2026,21.64,0.1408,21.22,1168.0,66051.0
48027,"Bell County, Texas",2027,21.78,0.1408,21.22,1168.0,66051.0
48027,"Bell County, Texas",2028,21.92,0.1408,21.22,1168.0,66051.0
48029,"Bexar County, Texas",2024,22.1,0.1596,21.94,1290.0,70571.0
48029,"Bexar County, Texas",2025,22.26,0.1596,21.94,1290.0,70571.0
48029,"Bexar County, Texas",2026,22.42,0.1596,21.94,1290.0,70571.0
48029,"Bexar County, Texas",2027,22.58,0.1596,21.94,1290.0,70571.0
48029,"Bexar County, Texas",2028,22.74,0.1596,21.94,1290.0,70571.0
48031,"Blanco County, Texas",2024,12.11,-0.5,12.61,920.0,87564.0
48031,"Blanco County, Texas",2025,11.61,-0.5,12.61,920.0,87564.0
48031,"Blanco County, Texas",2026,11.11,-0.5,12.61,920.0,87564.0
48031,"Blanco County, Texas",2027,10.61,-0.5,12.61,920.0,87564.0
48031,"Blanco County, Texas",2028,10.11,-0.5,12.61,920.0,87564.0
48039,"Brazoria County, Texas",2024,18.05,0.2712,17.78,1410.0,95155.0
48039,"Brazoria County, Texas",2025,18.32,0.2712,17.78,1410.0,95155.0
48039,"Brazoria County, Texas",2026,18.59,0.2712,17.78,1410.0,95155.0
48039,"Brazoria County, Texas",2027,18.86,0.2712,17.78,1410.0,95155.0
48039,"Brazoria County, Texas",2028,19.14,0.2712,17.78,1410.0,95155.0
48053,"Burnet County, Texas",2024,21.09,0.5,20.59,1324.0,77158.0
48053,"Burnet County, Texas",2025,21.59,0.5,20.59,1324.0,77158.0
48053,"Burnet County, Texas",2026,22.09,0.5,20.59,1324.0,77158.0
48053,"Burnet County, Texas",2027,22.59,0.5,20.59,1324.0,77158.0
48053,"Burnet County, Texas",2028,23.09,0.5,20.59,1324.0,77158.0
48057,"Calhoun County, Texas",2024,19.16,0.4369,18.72,1121.0,71870.0
48057,"Calhoun County, Texas",2025,19.59,0.4369,18.72,1121.0,71870.0
48057,"Calhoun County, Texas",2026,20.03,0.4369,18.72,1121.0,71870.0
48057,"Calhoun County, Texas",2027,20.47,0.4369,18.72,1121.0,71870.0
48057,"Calhoun County, Texas",2028,20.9,0.4369,18.72,1121.0,71870.0
48059,"Callahan County, Texas",2024,14.94,-0.5,15.44,881.0,68455.0
48059,"Callahan County, Texas",2025,14.44,-0.5,15.44,881.0,68455.0
48059,"Callahan County, Texas",2026,13.94,-0.5,15.44,881.0,68455.0
48059,"Callahan County, Texas",2027,13.44,-0.5,15.44,881.0,68455.0
48059,"Callahan County, Texas",2028,12.94,-0.5,15.44,881.0,68455.0
48061,"Cameron County, Texas",2024,20.77,-0.2506,21.02,899.0,51334.0
48061,"Cameron County, Texas",2025,20.52,-0.2506,21.02,899.0,51334.0
48061,"Cameron County, Texas",2026,20.27,-0.2506,21.02,899.0,51334.0
48061,"Cameron County, Texas",2027,20.02,-0.2506,21.02,899.0,51334.0
48061,"Cameron County, Texas",2028,19.77,-0.2506,21.02,899.0,51334.0
48063,"Camp County, Texas",2024,16.37,-0.5,16.87,774.0,55061.0
48063,"Camp County, Texas",2025,15.87,-0.5,16.87,774.0,55061.0
48063,"Camp County, Texas",2026,15.37,-0.5,16.87,774.0,55061.0
48063,"Camp County, Texas",2027,14.87,-0.5,16.87,774.0,55061.0
48063,"Camp County, Texas",2028,14.37,-0.5,16.87,774.0,55061.0
48077,"Clay County, Texas",2024,12.3,-0.5,12.8,825.0,77355.0
48077,"Clay County, Texas",2025,11.8,-0.5,12.8,825.0,77355.0
48077,"Clay County, Texas",2026,11.3,-0.5,12.8,825.0,77355.0
48077,"Clay County, Texas",2027,10.8,-0.5,12.8,825.0,77355.0
48077,"Clay County, Texas",2028,10.3,-0.5,12.8,825.0,77355.0
48085,"Collin County, Texas",2024,18.59,0.2965,18.29,1792.0,117588.0
48085,"Collin County, Texas",2025,18.88,0.2965,18.29,1792.0,117588.0
48085,"Collin County, Texas",2026,19.18,0.2965,18.29,1792.0,117588.0
48085,"Collin County, Texas",2027,19.48,0.2965,18.29,1792.0,117588.0
48085,"Collin County, Texas",2028,19.77,0.2965,18.29,1792.0,117588.0
48097,"Cooke County, Texas",2024,18.47,0.4542,18.02,1088.0,72472.0
48097,"Cooke County, Texas",2025,18.93,0.4542,18.02,1088.0,72472.0
48097,"Cooke County, Texas",2026,19.38,0.4542,18.02,1088.0,72472.0
48097,"Cooke County, Texas",2027,19.84,0.4542,18.02,1088.0,72472.0
48097,"Cooke County, Texas",2028,20.29,0.4542,18.02,1088.0,72472.0
48099,"Coryell County, Texas",2024,19.05,-0.4615,19.51,1120.0,68904.0
